"status_id","created_at","user_id","screen_name","text","source","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","retweet_status_id","retweet_text","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords"
"x980303636067577861",2018-04-01 04:39:34,"x730830128457076736","marianneflynn15","RT @CBSNews: Sacramento mayor: ""Implied racism"" an ""undeniable factor"" in police shootings https://t.co/gvCcHBazBG https://t.co/tmtFVzEKTK","Twitter Lite",,,,FALSE,TRUE,0,134,,,"cbsn.ws/2pZQ9OL","https://t.co/gvCcHBazBG","https://cbsn.ws/2pZQ9OL","http://pbs.twimg.com/media/DZqtvSfVAAAvg62.jpg","https://t.co/tmtFVzEKTK","https://twitter.com/CBSNews/status/980286898534080512/photo/1","photo","http://pbs.twimg.com/media/DZqtvSfVAAAvg62.jpg","https://t.co/tmtFVzEKTK","https://twitter.com/CBSNews/status/980286898534080512/photo/1",,"x15012486","CBSNews","en",,,"x980286898534080512","Sacramento mayor: ""Implied racism"" an ""undeniable factor"" in police shootings https://t.co/gvCcHBazBG https://t.co/tmtFVzEKTK",,,,,,,,,
"x980303630887682048",2018-04-01 04:39:33,"x929786011198124035","bentley_maxie","RT @KayaJones: First &amp; foremost @IngrahamAngle is one of the best journalists out here in the battle to share the truth! To see how sponsor…","Twitter Web Client",,,,FALSE,TRUE,0,188,,,,,,,,,,,,,,"x32626129 50769180","KayaJones IngrahamAngle","en",,,"x980281199326212098","First &amp; foremost @IngrahamAngle is one of the best journalists out here in the battle to share the truth! To see how sponsors have listened to a child full of entitlement is an utter disgrace.He wasn’t even in the school at the time of the shooting. Please support Laura #MAGA Fam",,,,,,,,,
"x980303630644531201",2018-04-01 04:39:33,"x707625373266268160","DC_Supremacy","RT @DrDavidDuke: Chelsea ‘Jewess Privilege Princess’ Handler said absolutely nothing about her Jewish Supremacist tribe slaughtering unarme…","Twitter for Android",,,,FALSE,TRUE,0,8,,,,,,,,,,,,,,"x72931184","DrDavidDuke","en",,,"x980300533805338625","Chelsea ‘Jewess Privilege Princess’ Handler said absolutely nothing about her Jewish Supremacist tribe slaughtering unarmed protesters in Palestine - SHOOTING THEM IN THE BACK AS THEY RAN FOR THEIR LIVES! 

These are NOT good people, folks! https://t.co/Xrnl7RdhOw",,,,,,,,,
"x980303625057644544",2018-04-01 04:39:32,"x929047083897839617","LeonLeeJohnson1","@KayaJones @MsSleuth007 So, are you objecting to him thinking he's a celebrity or to him using the fact that he survived a shooting to put forth his agenda that no-one else should have to go through something like that?","Twitter for Android","x980302671616733185","x32626129","KayaJones",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x32626129 157198701","KayaJones MsSleuth007","en",,,,,,,,,,,,,
"x980303622457081856",2018-04-01 04:39:31,"x944242411760267265","MapleApplePines","RT @sarahkaplan48: Steve Melanson, who has slept in his wife’s hospital room every night for 6 months, just told me a Washington Post reade…","Twitter for iPad",,,,FALSE,TRUE,0,868,,,,,,,,,,,,,,"x246980471","sarahkaplan48","en",,,"x980069385489518592","Steve Melanson, who has slept in his wife’s hospital room every night for 6 months, just told me a Washington Post reader paid for a more comfortable recliner to be manufactured and shipped to him in Las Vegas so he gets a better night’s sleep. 

https://t.co/Ojznxt5JZJ",,,,,,,,,
"x980303600332161024",2018-04-01 04:39:26,"x71576983","Redteam1","@EjHirschberger @IngrahamAngle @POTUS @redteam1 Shooting stars fizzle.....","Twitter for Android","x980220242961031168","x788571666","EjHirschberger",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x788571666 50769180 822215679726100480 71576983","EjHirschberger IngrahamAngle POTUS Redteam1","en",,,,,,,,,,,,,
"x980303598520274944",2018-04-01 04:39:25,"x4517951","Atomic_Blonde__","RT @AdatagRT: @RealSaavedra @Atomic_Blonde__ @maxfawcett @KyleKashuv @YourAlberta @KyleKashuv was at #ParklandShooting Where was @davidhogg…","Twitter for iPhone",,,,FALSE,TRUE,0,2,"ParklandShooting",,,,,,,,,,,,,"x2191516176 812135885328236551 4517951 19657809 862493306382626818 34747812 862493306382626818","AdatagRT RealSaavedra Atomic_Blonde__ maxfawcett KyleKashuv YourAlberta KyleKashuv","en",,,"x980222765377687553","@RealSaavedra @Atomic_Blonde__ @maxfawcett @KyleKashuv @YourAlberta @KyleKashuv was at #ParklandShooting Where was @davidhogg111 ? HOME grabbed camera Rode 3 miles school Did @Reuters interview lied about hearing gunshots Madeup closet video Acting like it’s during shooting! Exposed his lie #39Days @Emma4Change admitted THEY bullied Cruz freako",,,,,,,,,
"x980303587313143808",2018-04-01 04:39:23,"x352537278","komunik8","RT @The_UnSilent_: A Millionaire working for Billion dollar corporation attacks innocent child survivor of a horrific school shooting &amp; for…","Twitter for iPad",,,,FALSE,TRUE,0,1262,,,,,,,,,,,,,,"x29275869","The_UnSilent_","en",,,"x980059838351896576","A Millionaire working for Billion dollar corporation attacks innocent child survivor of a horrific school shooting &amp; for the first time the victim attacks back.

The only precedent set here is...we will not be bullied anymore.

Get the hell out of here with this garbage @thehill https://t.co/NlqwAJ5Yim",,,,,,,,,
"x980303584024645632",2018-04-01 04:39:22,"x35658992","calidoniast","RT @CBSNews: Sacramento mayor: ""Implied racism"" an ""undeniable factor"" in police shootings https://t.co/gvCcHBazBG https://t.co/tmtFVzEKTK","Twitter for Android",,,,FALSE,TRUE,0,134,,,"cbsn.ws/2pZQ9OL","https://t.co/gvCcHBazBG","https://cbsn.ws/2pZQ9OL","http://pbs.twimg.com/media/DZqtvSfVAAAvg62.jpg","https://t.co/tmtFVzEKTK","https://twitter.com/CBSNews/status/980286898534080512/photo/1","photo","http://pbs.twimg.com/media/DZqtvSfVAAAvg62.jpg","https://t.co/tmtFVzEKTK","https://twitter.com/CBSNews/status/980286898534080512/photo/1",,"x15012486","CBSNews","en",,,"x980286898534080512","Sacramento mayor: ""Implied racism"" an ""undeniable factor"" in police shootings https://t.co/gvCcHBazBG https://t.co/tmtFVzEKTK",,,,,,,,,
"x980303574260486145",2018-04-01 04:39:19,"x210523378","workbritney","How fun was shooting this video .@IGGYAZALEA???? https://t.co/FFWedff18A","Twitter for Android",,,,TRUE,FALSE,0,0,,,"twitter.com/britneysounds/…","https://t.co/FFWedff18A","https://twitter.com/britneysounds/status/980116166277566464",,,,,,,,,"x153694176","IGGYAZALEA","en","x980116166277566464","'Pretty Girls' by @britneyspears and @IGGYAZALEA is now eligible for Gold in the US with 500,000 copies sold (SPS). https://t.co/d58EqlrSm2",,,,,,,,,,,
"x980303570414137344",2018-04-01 04:39:19,"x4776757226","EggRetweet","RT @Patrickpetty23: I find it funny that @davidhogg111 wants people to show him love while being nasty and vile to others. Worse than that,…","Twitter Web Client",,,,FALSE,TRUE,0,10296,,,,,,,,,,,,,,"x972983978377535489 1915033663","Patrickpetty23 davidhogg111","en",,,"x979467226075009024","I find it funny that @davidhogg111 wants people to show him love while being nasty and vile to others. Worse than that, he and his friends have not said a word to me since the shooting, considering my sister died on 2/14 don’t you think it would’ve been loving to reach out to me? https://t.co/8Gn3UsatjI",,,,,,,,,
"x980303568187125760",2018-04-01 04:39:18,"x829872457947430912","jjdressgown42","RT @RealJack: Still waiting for Officer Gaskill to get some fame for saving countless lives in the Maryland school shooting. 

But that doe…","Twitter for iPhone",,,,FALSE,TRUE,0,586,,,,,,,,,,,,,,"x3284112337","RealJack","en",,,"x980193680190472192","Still waiting for Officer Gaskill to get some fame for saving countless lives in the Maryland school shooting. 

But that doesn’t fit the media’s narrative. 

Sickening! https://t.co/ytSvMsHogC",,,,,,,,,
"x980303564995203073",2018-04-01 04:39:17,"x780384414228447233","MicheleJeanson1","RT @Brasilmagic: Horrible  https://t.co/XBLE7s4ggC","Twitter for Android",,,,FALSE,TRUE,0,7,,,"nytimes.com/2017/12/09/us/…","https://t.co/XBLE7s4ggC","https://www.nytimes.com/2017/12/09/us/police-shooting-video-arizona.html",,,,,,,,,"x21833728","Brasilmagic","en",,,"x980302029678669824","Horrible  https://t.co/XBLE7s4ggC",,,,,,,,,
"x980303564437209088",2018-04-01 04:39:17,"x888613495587168257","Ayatollah_Tank","RT @DrDavidDuke: Chelsea ‘Jewess Privilege Princess’ Handler said absolutely nothing about her Jewish Supremacist tribe slaughtering unarme…","Twitter Lite",,,,FALSE,TRUE,0,8,,,,,,,,,,,,,,"x72931184","DrDavidDuke","en",,,"x980300533805338625","Chelsea ‘Jewess Privilege Princess’ Handler said absolutely nothing about her Jewish Supremacist tribe slaughtering unarmed protesters in Palestine - SHOOTING THEM IN THE BACK AS THEY RAN FOR THEIR LIVES! 

These are NOT good people, folks! https://t.co/Xrnl7RdhOw",,,,,,,,,
"x980303559760621568",2018-04-01 04:39:16,"x29073939","bethanyhersey","RT @tonyposnanski: This week with Laura Ingraham, Ted Nugent, and Frank Stallone attacking a teenager on Twitter, who survived a mass shoot…","Twitter for iPhone",,,,FALSE,TRUE,0,3388,,,,,,,,,,,,,,"x17642747","tonyposnanski","en",,,"x980217128618885120","This week with Laura Ingraham, Ted Nugent, and Frank Stallone attacking a teenager on Twitter, who survived a mass shooting...

I once again want to commend Melania Trump on her amazing Anti- Cyber Bulling campaign...

HELLUVA JOB FLOTUS!",,,,,,,,,
"x980303558154350597",2018-04-01 04:39:16,"x821376339940876291","UniqueMarique","RT @JesseKellyDC: This is an invaluable lesson for the GOP. Rubio went on national TV after the Parkland shooting and tried to find ""common…","Twitter Web Client",,,,FALSE,TRUE,0,728,,,,,,,,,,,,,,"x34082620","JesseKellyDC","en",,,"x979908100143665157","This is an invaluable lesson for the GOP. Rubio went on national TV after the Parkland shooting and tried to find ""common ground"" with the Left by surrendering your 2nd Amendment rights. Now, they hate him even more. Give them nothing. Surrender nothing. Defeat them. https://t.co/giyrACUrqg",,,,,,,,,
"x980303556803813378",2018-04-01 04:39:15,"x552591389","Kwesiism","RT @KwameUltd: Shooting your shot on April 1st so just in case you get curved you can just say “April Fools!” and take your L in peace &gt;&gt;&gt;","Twitter for iPhone",,,,FALSE,TRUE,0,3,,,,,,,,,,,,,,"x30786910","KwameUltd","en",,,"x980275672265326592","Shooting your shot on April 1st so just in case you get curved you can just say “April Fools!” and take your L in peace &gt;&gt;&gt;",,,,,,,,,
"x980303550571012096",2018-04-01 04:39:14,"x867136715479240704","SonicTruth68","RT @GynoStar: Aha, smart move @NRA. Get Ted Nugent to slander the school shooting survivors, since he has no career to ruin. https://t.co/o…","Twitter for Android",,,,FALSE,TRUE,0,19,,,,,,,,,,,,,,"x185390750 21829541","GynoStar NRA","en",,,"x980091306453225472","Aha, smart move @NRA. Get Ted Nugent to slander the school shooting survivors, since he has no career to ruin. https://t.co/o0eXoC1hew",,,,,,,,,
"x980303545491587072",2018-04-01 04:39:13,"x18534301","ralphiz","RT @DanRusanowsky: A tremendous pregame tribute. The @GoldenKnights retired jersey no. 58 in memory of those lost in the Oct. 1, 2017 shoot…","Twitter Web Client",,,,FALSE,TRUE,0,14,,,,,,,,,,,,,,"x1007350806 743155992997691392","DanRusanowsky GoldenKnights","en",,,"x980299421429645313","A tremendous pregame tribute. The @GoldenKnights retired jersey no. 58 in memory of those lost in the Oct. 1, 2017 shooting. #FirstClass #Kudos #VegasStrong https://t.co/U4zAZw9anQ",,,,,,,,,
"x980303543931465728",2018-04-01 04:39:12,"x950704664647004160","KittyPryde3A","RT @Newsweek: Ted Nugent says protesting Parkland shooting survivors are pathetic and have no souls

https://t.co/HDjzAJntuL https://t.co/c…","Twitter Web Client",,,,FALSE,TRUE,0,5,,,"bit.ly/2pUWPfR","https://t.co/HDjzAJntuL","http://bit.ly/2pUWPfR",,,,,,,,,"x2884771","Newsweek","en",,,"x980301240809730048","Ted Nugent says protesting Parkland shooting survivors are pathetic and have no souls

https://t.co/HDjzAJntuL https://t.co/cGOaSAZeyh",,,,,,,,,
"x980303539883986944",2018-04-01 04:39:11,"x316170430","D_Grenier3","Shooting my shots brb. https://t.co/0mrXeGfRkA","Twitter for iPhone",,,,TRUE,FALSE,0,0,,,"twitter.com/bleacherreport…","https://t.co/0mrXeGfRkA","https://twitter.com/bleacherreport/status/980271854152593408",,,,,,,,,,,"en","x980271854152593408","Shooters shoot. https://t.co/xchFR0LZcg",,,,,,,,,,,
"x980303530597670912",2018-04-01 04:39:09,"x240109877","pranavkalrax","RT @nytimes: In Opinion,
Isabelle Robinson, a senior at Marjory Stoneman Douglas High School, writes, ""The idea that we are to blame, even…","Twitter for iPhone",,,,FALSE,TRUE,0,7552,,,,,,,,,,,,,,"x807095","nytimes","en",,,"x978722026016989184","In Opinion,
Isabelle Robinson, a senior at Marjory Stoneman Douglas High School, writes, ""The idea that we are to blame, even implicitly, for the murders of our friends and teacher, is a slap in the face to all victims and survivors."" https://t.co/oORwZ6hW2i",,,,,,,,,
"x980303526201978880",2018-04-01 04:39:08,"x898726851878584322","RealTrumpLady","RT @MightyBusterBro: .
The Tragedy of the Parkland School Shooting is diminished by Anti-Gun Activists on The Left. Children Died because o…","Twitter for iPhone",,,,FALSE,TRUE,0,704,,,,,,,,,,,,,,"x3949049181","MightyBusterBro","en",,,"x980173421597270016",".
The Tragedy of the Parkland School Shooting is diminished by Anti-Gun Activists on The Left. Children Died because of Police and FBI Failures not GUN LAW failures. The March was A DISTRACTION from Facts and the TRUTH. 
#Tucker
#POTUS #AmericaFirst #1A #2A #NRA #Hannity #POTUS45 https://t.co/YkvMY4uZe5",,,,,,,,,
"x980303523685396480",2018-04-01 04:39:07,"x2997417656","EricEG2017","RT @KayaJones: Come after me David Hogg. I was closer to a shooting than you. Come after a celebrity survivor of gun violence. I fully supp…","Twitter for Android",,,,FALSE,TRUE,0,402,,,,,,,,,,,,,,"x32626129","KayaJones","en",,,"x980291776526237697","Come after me David Hogg. I was closer to a shooting than you. Come after a celebrity survivor of gun violence. I fully support the 2nd Amendment. Want to attack someone closer to the reality you claim. Look no further. Let’s go you entitled young one.",,,,,,,,,
"x980303518010691584",2018-04-01 04:39:06,"x2337784087","arickroxy","RT @ChrisCJackson: By the way, @Stallone just locked his account after deleting this tweet urging violence against a kid who survived a sch…","Twitter for iPad",,,,FALSE,TRUE,0,1678,,,,,,,,,,,,,,"x326412173 87590182","ChrisCJackson Stallone","en",,,"x980147549863596032","By the way, @Stallone just locked his account after deleting this tweet urging violence against a kid who survived a school shooting.

In case you’re wondering who the pussy is. https://t.co/r7gCQHeWkn",,,,,,,,,
"x980303517913985024",2018-04-01 04:39:06,"x52973203","Tee168","RT @KayaJones: Come after me David Hogg. I was closer to a shooting than you. Come after a celebrity survivor of gun violence. I fully supp…","Twitter Web Client",,,,FALSE,TRUE,0,402,,,,,,,,,,,,,,"x32626129","KayaJones","en",,,"x980291776526237697","Come after me David Hogg. I was closer to a shooting than you. Come after a celebrity survivor of gun violence. I fully support the 2nd Amendment. Want to attack someone closer to the reality you claim. Look no further. Let’s go you entitled young one.",,,,,,,,,
"x980303517800779776",2018-04-01 04:39:06,"x4776757226","EggRetweet","RT @KyleKashuv: .@SecretService report concludes there were only 28 ""mass attacks"" in the US in 2017, yet media keeps quoting people saying…","Twitter Web Client",,,,FALSE,TRUE,0,206,,,,,,,,,,,,,,"x862493306382626818 115749048","KyleKashuv SecretService","en",,,"x979977876257869824",".@SecretService report concludes there were only 28 ""mass attacks"" in the US in 2017, yet media keeps quoting people saying we're ""the mass shooting generation"" https://t.co/OQNeFgVdvT",,,,,,,,,
"x980303506404868096",2018-04-01 04:39:03,"x2634716293","paypaytonton","RT @JesseGranger_: The Golden Knights have retired the No. 58 in honor of the 58 victims of the Oct. 1 shooting. They are hanging a banner…","Twitter for iPhone",,,,FALSE,TRUE,0,451,,,,,,,,,,,,,,"x524814349","JesseGranger_","en",,,"x980274545205526528","The Golden Knights have retired the No. 58 in honor of the 58 victims of the Oct. 1 shooting. They are hanging a banner in the rafters with 58 stars and the names of the victims. #VegasStrong #VegasBorn https://t.co/8ydTJDvnCk",,,,,,,,,
